id,label,chunk_id,page_start,page_end,type,font_size,text,bbox,hyperlink_target,items_raw,level,order,figure_id,figure_number,page,caption_text,file,saved_ext,width_px,height_px,value
chunk_ch1649,Chunk,ch1649,138.0,138.0,list_block,12.0,"• Рассылка – события, сгенерированные из сценария рассылки (действие «Сгенерировать событие» в конструкторе рассылок);
• Интерфейс – события, сгенерированные из консоли маркетолога;
• API – события, сгенерированные путем вызова одного из запросов API;
• Системное событие – системные события, сгенерированные ботом (в текущей версии Maxbot это «Подтверждение номера телефона» и «Добавление нового клиента»).","(207.42999267578125, 247.20550537109375, 212.94952392578125, 261.90667724609375)",,"['• Рассылка – события, сгенерированные из сценария рассылки (действие «Сгенерировать событие» в конструкторе рассылок);', '• Интерфейс – события, сгенерированные из консоли маркетолога;', '• API – события, сгенерированные путем вызова одного из запросов API;', '• Системное событие – системные события, сгенерированные ботом (в текущей версии Maxbot это «Подтверждение номера телефона» и «Добавление нового клиента»).']",,,,,,,,,,,
chunk_ch1653,Chunk,ch1653,138.0,138.0,paragraph,12.0,Состояние запусков рассылки для клиента Статус запуска рассылки для клиента:,"(62.42399978637695, 464.29998779296875, 181.9920196533203, 478.2200012207031)",,,,,,,,,,,,,
chunk_ch1654,Chunk,ch1654,138.0,138.0,list_block,12.0,"• «Готов к отправке» — рассылка готова к началу, но еще не началась;
• «Рассылка началась успешно»;
• «Ошибка при запуске рассылки»;
• «Пропущен, в рассылке нет SMS-блока» — сгенерировано событие для отправки SMS, но в рассылке нет SMS-блока;
• «Пропущен, входит в аудиторию другой рассылки»;
• «Клиент отписался от рассылок»;
• «Клиент не оплачен»;
• «Клиент уже получал рассылку»;
• «Рассылка не успела начаться» – рассылка не началась, т. к. ее остановили, не успев начать ее для клиента;
• «Ошибка при запуске SMS-рассылки»;","(207.42999267578125, 484.3955383300781, 212.94952392578125, 499.0967102050781)",,"['• «Готов к отправке» — рассылка готова к началу, но еще не началась;', '• «Рассылка началась успешно»;', '• «Ошибка при запуске рассылки»;', '• «Пропущен, в рассылке нет SMS-блока» — сгенерировано событие для отправки SMS, но в рассылке нет SMS-блока;', '• «Пропущен, входит в аудиторию другой рассылки»;', '• «Клиент отписался от рассылок»;', '• «Клиент не оплачен»;', '• «Клиент уже получал рассылку»;', '• «Рассылка не успела начаться» – рассылка не началась, т. к. ее остановили, не успев начать ее для клиента;', '• «Ошибка при запуске SMS-рассылки»;']",,,,,,,,,,,
chunk_ch1664,Chunk,ch1664,139.0,139.0,paragraph,12.0,139 Фильтр Описание,"(303.4800109863281, 810.47998046875, 323.2799987792969, 824.3999633789062)",,,,,,,,,,,,,
chunk_ch1665,Chunk,ch1665,139.0,139.0,list_block,12.0,"• «Ошибка при вызове внешней системы в SMS-блоке»;
• «Ошибка при генерации диплинка для SMS-блока» — при отправке SMS-рассылки с лендингом при генерации диплинка возникла ошибка;
• «Телефон подтвержден до попытки отправить SMS» — клиент подтвердил номер телефона до отправки SMS, отправка будет осуществлена через мессенджер;
• «Ожидает подписки клиента в мессенджере» — начало рассылки отложено до подписки клиентом на бота в мессенджере;
• «Ожидает подтверждения номера телефона» — начало рассылки отложено до подтверждения клиентом номера телефона.","(207.42999267578125, 73.155517578125, 212.94952392578125, 87.856689453125)",,"['• «Ошибка при вызове внешней системы в SMS-блоке»;', '• «Ошибка при генерации диплинка для SMS-блока» — при отправке SMS-рассылки с лендингом при генерации диплинка возникла ошибка;', '• «Телефон подтвержден до попытки отправить SMS» — клиент подтвердил номер телефона до отправки SMS, отправка будет осуществлена через мессенджер;', '• «Ожидает подписки клиента в мессенджере» — начало рассылки отложено до подписки клиентом на бота в мессенджере;', '• «Ожидает подтверждения номера телефона» — начало рассылки отложено до подтверждения клиентом номера телефона.']",,,,,,,,,,,
chunk_ch1670,Chunk,ch1670,139.0,139.0,paragraph,12.0,"В результате применения фильтров отображаются записи о попытках сгенерировать события, удовлетворяющие всем заданным условиям.","(56.66400146484375, 334.89996337890625, 569.5200805664062, 348.8199768066406)",,,,,,,,,,,,,
chunk_ch1671,Chunk,ch1671,139.0,139.0,paragraph,12.0,Есть два режима отображения результатов:,"(56.66400146484375, 375.719970703125, 309.8399963378906, 389.6399841308594)",,,,,,,,,,,,,
chunk_ch1672,Chunk,ch1672,139.0,139.0,list_block,12.0,"• режим карточек (см. Рисунок 181);
• режим списка (см. Рисунок 182).","(56.66400146484375, 399.175537109375, 62.18353271484375, 413.876708984375)",,"['• режим карточек (см. Рисунок 181);', '• режим списка (см. Рисунок 182).']",,,,,,,,,,,
chunk_ch1674,Chunk,ch1674,139.0,139.0,reference,11.04,Рисунок 181 — Просмотр найденных событий (режим карточек),"(148.85000610351562, 755.4431762695312, 477.4300231933594, 768.2495727539062)",,,,,,,,,,,,,
chunk_ch1675,Chunk,ch1675,140.0,140.0,paragraph,12.0,140,"(302.5199890136719, 810.47998046875, 324.0, 824.3999633789062)",,,,,,,,,,,,,
chunk_ch1676,Chunk,ch1676,140.0,140.0,reference,11.04,Рисунок 182 — Просмотр найденных событий (режим списка),"(153.91000366210938, 285.6231689453125, 472.6300048828125, 298.4295654296875)",,,,,,,,,,,,,
chunk_ch1677,Chunk,ch1677,140.0,140.0,paragraph,12.0,"Режимы отличаются только визуально, переключение между ними выполняется при помощи иконки справа от фильтра.","(56.66400146484375, 308.4999694824219, 569.5321044921875, 322.41998291015625)",,,,,,,,,,,,,
